# # q, Iq, dIq
4.885697848924461795e-01,6.785000785164387038e-02,-1.861976601372442031e-02
4.889944972486243158e-01,7.854836782240999515e-02,-2.571032625899105552e-03
4.894192096048023966e-01,1.080219778292475785e-01,4.164053552139010406e-02
4.898439219609804773e-01,8.773518421097864506e-02,1.121154829576176751e-02
4.902686343171585581e-01,9.190086252411749923e-02,1.746136849749953257e-02
4.906933466733366389e-01,1.029108684719430289e-01,3.397775279130050424e-02
4.911180590295147197e-01,9.333188411351152347e-02,1.961064259141498053e-02
4.915427713856928005e-01,4.798236654192832712e-02,-4.841235147601062605e-02
4.919674837418709368e-01,5.736781176113524977e-02,-3.433299855266549322e-02
4.923921960980490176e-01,9.995723704433431833e-02,2.955228444956642386e-02
4.928169084542270983e-01,6.951899509599017424e-02,-1.610388942223001107e-02
4.932416208104051791e-01,8.990899171921987176e-02,1.448238697565462120e-02
4.936663331665832599e-01,1.006800980002400675e-01,3.064039823326921569e-02
4.940910455227613407e-01,7.887125407472837801e-02,-2.071520329874419319e-03
4.945157578789394215e-01,9.012222435167999146e-02,1.480620630007817469e-02
4.949404702351175578e-01,9.472350856842329248e-02,2.170931195593422958e-02
4.953651825912956386e-01,5.621054499608844901e-02,-3.605899551164644390e-02
4.957898949474737194e-01,1.094624551498873388e-01,4.382004431046741116e-02
4.962146073036518001e-01,8.956432343485426495e-02,1.397410578861745835e-02
4.966393196598298809e-01,8.548525464013294328e-02,7.856828982901528993e-03
4.970640320160079617e-01,5.983673676364147792e-02,-3.061462213447114014e-02
4.974887443721860980e-01,5.996296901185370343e-02,-3.042401648904128827e-02
4.979134567283641788e-01,7.762279468565813634e-02,-3.933106605944972599e-03
4.983381690845422596e-01,6.171804569182769845e-02,-2.778909986693810230e-02
4.987628814407203404e-01,4.942842172803557643e-02,-4.622237384201276916e-02
4.991875937968984212e-01,8.633916283526552049e-02,9.144978329912459986e-03
4.996123061530765019e-01,1.760232268354652851e-02,-9.395897615554678339e-02
5.000370185092545272e-01,8.187500868593376724e-02,2.451361232169123328e-03
5.004617308654326635e-01,6.901508561074967685e-02,-1.683727733754611725e-02
5.008864432216107998e-01,6.005849534128997191e-02,-3.027099863858703777e-02
5.013111555777888251e-01,6.512041557324985130e-02,-2.267699683528515836e-02
5.017358679339669614e-01,5.172149781976577432e-02,-4.277422653555554982e-02
5.021605802901450977e-01,8.778853390274461710e-02,1.132754624861626730e-02
5.025852926463231229e-01,8.944883378240829630e-02,1.381927720150553061e-02
5.030100050025012592e-01,8.980482846145267095e-02,1.435455591606846042e-02
5.034347173586792845e-01,4.203323849001752016e-02,-5.730159853659779617e-02
5.038594297148574208e-01,1.067319784943964178e-01,3.974766479515677575e-02
5.042841420710354461e-01,4.966704021077825160e-02,-4.584863194418140053e-02
5.047088544272135824e-01,7.129029578129886247e-02,-1.341261689938451698e-02
5.051335667833917187e-01,6.964703499066150771e-02,-1.587631009558013520e-02
5.055582791395697440e-01,9.573962474366587427e-02,2.326383261339435085e-02
5.059829914957478803e-01,4.299057965268548304e-02,-5.585846926844102028e-02
5.064077038519259055e-01,9.113781928774468410e-02,1.636360423097621766e-02
5.068324162081040418e-01,8.054018807401469582e-02,4.682971211508098219e-04
5.072571285642820671e-01,1.041261473633240953e-01,3.584833151354716724e-02
5.076818409204602034e-01,7.783949809520621099e-02,-3.580531475140601855e-03
5.081065532766383397e-01,8.429907243036542652e-02,6.110001240070890571e-03
5.085312656328163650e-01,1.226507248238194320e-01,6.363870853973123409e-02
5.089559779889945013e-01,1.128491548273083955e-01,4.893759216355128561e-02
5.093806903451725265e-01,1.283064217643626881e-01,7.212468452647095851e-02
5.098054027013506628e-01,5.876450962906507036e-02,-3.218706209991862438e-02
5.102301150575286881e-01,7.946941433700731305e-02,-1.128627767931362916e-03
5.106548274137068244e-01,6.251227138371538705e-02,-2.656325340690353018e-02
5.110795397698849607e-01,9.581074896259314522e-02,2.338560717049420479e-02
5.115042521260629860e-01,7.089390118009666897e-02,-1.398846518625859736e-02
5.119289644822411223e-01,8.999679833006182794e-02,1.466709122028226307e-02
5.123536768384191475e-01,8.756460256473121151e-02,1.101996520972184021e-02
5.127783891945972838e-01,9.817432343030758901e-02,2.693564618095585506e-02
5.132031015507754201e-01,7.516302577415454045e-02,-7.580246165952863116e-03
5.136278139069534454e-01,7.904870898718066585e-02,-1.750660216763423637e-03
5.140525262631315817e-01,5.921464223623620210e-02,-3.150064872900588953e-02
5.144772386193096070e-01,6.789179877505904792e-02,-1.848374923997497810e-02
5.149019509754877433e-01,1.014513593900731592e-01,3.185676984915854909e-02
5.153266633316657686e-01,6.477008066734203651e-02,-2.316400849736242537e-02
5.157513756878439048e-01,8.780870318699260380e-02,1.139500080997939667e-02
5.161760880440220411e-01,6.639670911067603598e-02,-2.072196000364573062e-02
5.166008004002000664e-01,8.163662059848542096e-02,2.138941390711510127e-03
5.170255127563782027e-01,1.160095964160548498e-01,5.369948566844043314e-02
5.174502251125562280e-01,7.307648038818696790e-02,-1.069905680627413792e-02
5.178749374687343643e-01,9.180506234199008186e-02,1.739496246097447379e-02
5.182996498249123896e-01,7.086461895164740399e-02,-1.401459143120533865e-02
5.187243621810905259e-01,7.199128946678898244e-02,-1.232353625158587665e-02
5.191490745372686622e-01,9.529101770872887289e-02,2.262705967706805932e-02
5.195737868934466874e-01,1.014590173787521254e-01,3.188006314320666890e-02
5.199984992496248237e-01,8.474791643989694478e-02,6.814458186867365999e-03
5.204232116058028490e-01,4.644027965458716323e-02,-5.064590100038084131e-02
5.208479239619809853e-01,1.395501536523589547e-01,8.902002286343942139e-02
5.212726363181590106e-01,7.149128118352357508e-02,-1.306720381129160627e-02
5.216973486743371469e-01,1.065656961665614050e-01,3.954544249266970374e-02
5.221220610305152832e-01,8.878388174441463609e-02,1.287369939502877071e-02
5.225467733866933084e-01,5.039530696737597182e-02,-4.470818642082743932e-02
5.229714857428714447e-01,9.821676728837620829e-02,2.702501930627100243e-02
5.233961980990494700e-01,9.058343063757645641e-02,1.557607718597973749e-02
5.238209104552276063e-01,1.213470738414674788e-01,6.172262271203642764e-02
5.242456228114056316e-01,2.435475243377657056e-02,-8.376480666219453253e-02
5.246703351675837679e-01,1.046523096299935424e-01,3.668252592224392761e-02
5.250950475237619042e-01,8.731434824084696733e-02,1.067653501339643589e-02
5.255197598799399294e-01,7.116341385464432234e-02,-1.354892042465275816e-02
5.259444722361180657e-01,9.067362568338599438e-02,1.571737901957409242e-02
5.263691845922960910e-01,8.478544282276549715e-02,6.886132716078784480e-03
5.267938969484742273e-01,6.379045809649519505e-02,-2.460529674609384168e-02
5.272186093046522526e-01,7.344138610919971610e-02,-1.012788135526508475e-02
5.276433216608303889e-01,1.011645157567886560e-01,3.145778366894798339e-02
5.280680340170085252e-01,6.095669476227341677e-02,-2.885302245898278828e-02
5.284927463731865505e-01,1.105628428739739016e-01,4.555711760402703092e-02
5.289174587293646868e-01,2.968223380952417917e-02,-7.576284600067204056e-02
5.293421710855427120e-01,4.981675605814307045e-02,-4.556006842049691030e-02
5.297668834417208483e-01,8.048953203393700850e-02,4.501099341989645204e-04
5.301915957978988736e-01,5.613900182846257025e-02,-3.607469289755189934e-02
5.306163081540770099e-01,2.707957929170434069e-02,-7.966288506487075038e-02
5.310410205102551462e-01,9.674109975219072344e-02,2.483029188391654846e-02
5.314657328664331715e-01,9.135174851763583348e-02,1.674715138778871265e-02
5.318904452226113078e-01,4.690643303037505402e-02,-4.991990634444398028e-02
5.323151575787893330e-01,1.167419766951200977e-01,5.483436760897629492e-02
5.327398699349674693e-01,8.539543155383762241e-02,7.815530006798576679e-03
5.331645822911454946e-01,1.222433388431735934e-01,6.308835238720389427e-02
5.335892946473236309e-01,8.161166803709009321e-02,2.141759570509069264e-03
5.340140070035017672e-01,9.313939451461254737e-02,1.943421769907678620e-02
5.344387193596797925e-01,2.937147300470698691e-02,-7.621680825519014379e-02
5.348634317158579288e-01,1.310268010484179069e-01,7.626706606769197150e-02
5.352881440720359540e-01,1.495984545942243837e-01,1.041254696151265036e-01
5.357128564282140903e-01,6.865993811224413435e-02,-1.728135980596501309e-02
5.361375687843922266e-01,9.519423287030906455e-02,2.252101115867705117e-02
5.365622811405702519e-01,1.001947273980637043e-01,3.002263577257939867e-02
5.369869934967483882e-01,7.953967853931821763e-02,-9.590994552643536007e-04
5.374117058529264135e-01,2.445884194450725913e-02,-8.357953018039963877e-02
5.378364182091045498e-01,4.176650955766684353e-02,-5.761718098913004571e-02
5.382611305652825751e-01,1.160833242850923264e-01,5.385892893044386120e-02
5.386858429214607114e-01,7.602769808015213959e-02,-6.223598976322704431e-03
5.391105552776388476e-01,-1.099559274844910672e-03,-1.219135869469101241e-01
5.395352676338168729e-01,6.302358651138112444e-02,-2.572801343380354266e-02
5.399599799899950092e-01,6.497891115084070135e-02,-2.279421574851994009e-02
5.403846923461730345e-01,4.765658621973033193e-02,-4.877690803989978563e-02
5.408094047023511708e-01,4.544524841713538932e-02,-5.209309873450914535e-02
5.412341170585291961e-01,7.020538735551280773e-02,-1.495203590944995352e-02
5.416588294147073324e-01,7.247991534196301933e-02,-1.153936537078874627e-02
5.420835417708854687e-01,7.701438828657157509e-02,-4.736788441574120608e-03
5.425082541270634939e-01,2.968877067752829363e-02,-7.572438826895895592e-02
5.429329664832416302e-01,8.788076871260862288e-02,1.156439197642207366e-02
5.433576788394196555e-01,7.344628776040736107e-02,-1.008656302602261093e-02
5.437823911955977918e-01,1.069319763267786855e-01,4.014275538431021778e-02
5.442071035517758171e-01,1.163424838683413537e-01,5.425934005653906822e-02
5.446318159079539534e-01,-7.829216754134060707e-03,-1.319973618731177800e-01
5.450565282641320897e-01,6.349452898736197837e-02,-2.501090231987136356e-02
5.454812406203101149e-01,1.063184774929827880e-01,3.922582314019892186e-02
5.459059529764882512e-01,8.616835508204476191e-02,9.001399592011013334e-03
5.463306653326662765e-01,7.544686804989983453e-02,-7.080089114275107086e-03
5.467553776888444128e-01,5.077744383269370415e-02,-4.408346689239905913e-02
5.471800900450224381e-01,9.779376822337282338e-02,2.644181451244172545e-02
5.476048024012005744e-01,8.724494733860087281e-02,1.061940415926642019e-02
5.480295147573787107e-01,9.573597509466320876e-02,2.335676087297244158e-02
5.484542271135567360e-01,6.995840462872382481e-02,-1.530881571062384615e-02
5.488789394697348722e-01,5.997558240511397659e-02,-3.028231170361710828e-02
5.493036518259128975e-01,7.334561894458621611e-02,-1.022653868066905267e-02
5.497283641820910338e-01,9.421663022543526333e-02,2.108071155175418598e-02
5.501530765382690591e-01,1.228848043845343352e-01,6.408374168450156616e-02
5.505777888944471954e-01,5.410934723937052548e-02,-3.907864782055524983e-02
5.510025012506253317e-01,5.840097921324838293e-02,-3.264040702594487448e-02
5.514272136068033570e-01,5.609524153561844945e-02,-3.609825439242379808e-02
5.518519259629814933e-01,7.268970786373687987e-03,-1.093369426031935571e-01
5.522766383191595185e-01,8.917729841955543413e-02,1.352624610728791858e-02
5.527013506753376548e-01,1.046699319832579828e-01,3.676590634550950393e-02
5.531260630315156801e-01,5.595021425892198613e-02,-3.631292643172383261e-02
5.535507753876938164e-01,1.145974286720687491e-01,5.165866655887491748e-02
5.539754877438719527e-01,8.710489959776672453e-02,1.042064280198986420e-02
5.544002001000499780e-01,3.562118090868644088e-02,-6.680419699728323835e-02
5.548249124562281143e-01,4.918820939759331601e-02,-4.645295645846785060e-02
5.552496248124061395e-01,7.981676671168547177e-02,-5.094441915564798355e-04
5.556743371685842758e-01,1.038969428781589127e-01,3.561150737306061770e-02
5.560990495247624121e-01,5.902796261603865391e-02,-3.169124265751427361e-02
5.565237618809404374e-01,5.421481506376860798e-02,-3.891021526718271839e-02
5.569484742371185737e-01,5.827601794538699032e-02,-3.281766166897194525e-02
5.573731865932965990e-01,9.980799098736037323e-02,2.948101747885540844e-02
5.577978989494747353e-01,8.668183480644590932e-02,9.792462742824831201e-03
5.582226113056527605e-01,3.736582138369116957e-02,-6.418090087062022775e-02
5.586473236618308968e-01,1.079473103267226258e-01,4.169199769854133736e-02
5.590720360180090331e-01,8.734641393022905820e-02,1.079134966572249839e-02
5.594967483741870584e-01,1.104406551614510734e-01,4.543343661365307345e-02
5.599214607303651947e-01,7.455195855918633763e-02,-8.398880846721721444e-03
5.603461730865432200e-01,8.149775746120539732e-02,2.020517331296861792e-03
5.607708854427213563e-01,6.608158868766862704e-02,-2.110307509915211252e-02
5.611955977988993816e-01,2.842313334942284803e-02,-7.759012101736612044e-02
5.616203101550775179e-01,1.255200288589059521e-01,6.805586655063744494e-02
5.620450225112556542e-01,8.388602214690273062e-02,5.605531376000867996e-03
5.624697348674336794e-01,1.259926898401428352e-01,6.876623704312834207e-02
5.628944472236118157e-01,5.838665310904485317e-02,-3.264210966466654651e-02
5.633191595797898410e-01,1.300286370099102418e-01,7.482154881655032896e-02
5.637438719359679773e-01,4.159025841941750568e-02,-5.783537505643854271e-02
5.641685842921460026e-01,1.435615758280863186e-01,9.512222017173123378e-02
5.645932966483241389e-01,1.009758902522897572e-01,3.124431604922759884e-02
5.650180090045022752e-01,7.072894367066681620e-02,-1.412545039241192360e-02
5.654427213606803004e-01,8.529418779919073490e-02,7.723098796958312133e-03
5.658674337168584367e-01,9.166068428105719756e-02,1.727353266893619926e-02
5.662921460730364620e-01,9.684210407066341786e-02,2.504632796177959017e-02
5.667168584292145983e-01,7.920723302806589872e-02,-1.405350432104557736e-03
5.671415707853926236e-01,4.174402088376521353e-02,-5.759956574100059262e-02
5.675662831415707599e-01,6.681882459421373266e-02,-1.998675336157088034e-02
5.679909954977488962e-01,7.121334458576863979e-02,-1.339433813353875860e-02
5.684157078539269214e-01,2.538585123753483996e-02,-8.213491274721450297e-02
5.688404202101050577e-01,1.010762902526676776e-01,3.140141910014428162e-02
5.692651325662830830e-01,8.717661830777556631e-02,1.055256272207481978e-02
5.696898449224612193e-01,1.117841413330483979e-01,4.746446185939463824e-02
5.701145572786392446e-01,1.121772357011009136e-01,4.805469162010302109e-02
5.705392696348173809e-01,1.515817282292375445e-01,1.071620205893900751e-01
5.709639819909955172e-01,8.522902960270366257e-02,7.633589936586860671e-03
5.713886943471735425e-01,3.582010095063523081e-02,-6.647915527295444882e-02
5.718134067033516788e-01,6.839638149553819990e-02,-1.761407696248602078e-02
5.722381190595297040e-01,4.114814081873545415e-02,-5.848580013148090007e-02
5.726628314157078403e-01,4.264720633336990113e-02,-5.623659981569589100e-02
5.730875437718858656e-01,1.139120287424563727e-01,5.066120905473620040e-02
5.735122561280640019e-01,6.834974470851144790e-02,-1.768164108491075692e-02
5.739369684842421382e-01,1.062175507387950191e-01,3.912067000280303186e-02
5.743616808404201635e-01,5.589688367679485070e-02,-3.635969779764333665e-02
5.747863931965982998e-01,6.490390172954491055e-02,-2.284852681461299606e-02
5.752111055527763250e-01,7.664309588843443155e-02,-5.239109885009259927e-03
5.756358179089544613e-01,1.298849684738181964e-01,7.462428917563071473e-02
5.760605302651324866e-01,7.011096754205860260e-02,-1.503615005606445502e-02
5.764852426213106229e-01,1.133835655483542149e-01,4.987330776815949995e-02
5.769099549774887592e-01,8.805785357724596474e-02,1.188532533056931191e-02
5.773346673336667845e-01,7.499230298166444098e-02,-7.712384161378584187e-03
5.777593796898449208e-01,1.124157523938114356e-01,4.842341905219860881e-02
5.781840920460229460e-01,5.138272445545569167e-02,-4.312551005144259902e-02
5.786088044022010823e-01,9.695342891950743669e-02,2.523112489976873929e-02
5.790335167583792186e-01,8.070516318577004855e-02,8.592759863715550197e-04
5.794582291145572439e-01,8.654803160974006149e-02,9.624125461185651167e-03
5.798829414707353802e-01,1.045111163811343752e-01,3.656932293119741217e-02
5.803076538269134055e-01,1.243153521802670275e-01,6.627627778345383802e-02
5.807323661830915418e-01,1.017304141050934946e-01,3.239948559648524185e-02
5.811570785392695671e-01,9.513819759489378081e-02,2.251176067065390266e-02
5.815817908954477033e-01,5.242114537092818632e-02,-4.156325218516485065e-02
5.820065032516258396e-01,9.353094066811358520e-02,2.010197645064577127e-02
5.824312156078038649e-01,1.190688725525587410e-01,5.840940517324928749e-02
5.828559279639820012e-01,1.067495895376944226e-01,3.993103364258171473e-02
5.832806403201600265e-01,8.328036628282080300e-02,4.727782731737046641e-03
5.837053526763381628e-01,1.435484240138268364e-01,9.513046863500784767e-02
5.841300650325161881e-01,7.678238749251484196e-02,-5.018000015368246497e-03
5.845547773886943244e-01,8.675155190007627359e-02,9.936299350120400553e-03
5.849794897448724607e-01,1.540360834336856888e-02,-9.708509352894997835e-02
5.854042021010504859e-01,8.303379135618244034e-02,4.360697186239478884e-03
5.858289144572286222e-01,7.514064645245067953e-02,-7.478483113686242023e-03
5.862536268134066475e-01,1.095228543115938646e-01,4.409539663543788485e-02
5.866783391695847838e-01,8.022821308867607304e-02,1.540191584332374262e-04
5.871030515257628091e-01,6.441560948503462225e-02,-2.356431380643405488e-02
5.875277638819409454e-01,1.096501140534360957e-01,4.428798244964903680e-02
5.879524762381190817e-01,5.236250064311231966e-02,-4.164292954954631337e-02
5.883771885942971069e-01,7.092310940369483951e-02,-1.380151623131310387e-02
5.888019009504752432e-01,9.359961544217068607e-02,2.021376273345988628e-02
5.892266133066532685e-01,5.661043503350132733e-02,-3.526945672711369328e-02
5.896513256628314048e-01,6.059905717928149027e-02,-2.928595423877636272e-02
5.900760380190094301e-01,7.533516332909721835e-02,-7.181235617452287438e-03
5.905007503751875664e-01,4.322420551630262037e-02,-5.534714487304501912e-02
5.909254627313657027e-01,6.622340517423017103e-02,-2.084784960888017361e-02
5.913501750875437279e-01,8.826378618301548851e-02,1.221320835825953632e-02
5.917748874437218642e-01,1.236669668381609188e-01,6.531848433504772178e-02
5.921995997998998895e-01,9.911847969519631263e-02,2.849628980810624615e-02
5.926243121560780258e-01,1.336920230051092950e-01,8.035716016881015722e-02
5.930490245122560511e-01,9.387446934485517425e-02,2.063137652586505624e-02
5.934737368684341874e-01,1.409116470224199003e-01,9.118765841282899798e-02
5.938984492246123237e-01,4.338782635567055984e-02,-5.509758973992878728e-02
5.943231615807903490e-01,1.213388437342253628e-01,6.182940832940649056e-02
5.947478739369684853e-01,4.185342453545869840e-02,-5.739823093065756637e-02
5.951725862931465105e-01,5.328246235339573200e-02,-4.025415305694042545e-02
5.955972986493246468e-01,6.936638031766614865e-02,-1.612773401790389832e-02
5.960220110055026721e-01,7.105565141700775911e-02,-1.359329181577660813e-02
5.964467233616808084e-01,4.217560977161067398e-02,-5.691284918168165730e-02
5.968714357178589447e-01,8.409343784844207359e-02,5.964365000102251659e-03
5.972961480740369700e-01,7.195570742121161489e-02,-1.224177094306809488e-02
5.977208604302151063e-01,1.259937955885508942e-01,6.881583720245115776e-02
5.981455727863931315e-01,7.833587523693640031e-02,-2.670536018308071469e-03
5.985702851425712678e-01,7.482980031337216342e-02,-7.929119184002686449e-03
5.989949974987492931e-01,2.041233102905570113e-02,-8.955479920117195847e-02
5.994197098549274294e-01,8.442891830570078970e-02,6.470575559663910813e-03
5.998444222111055657e-01,7.140728738340834658e-02,-1.306141090061950505e-02
6.002691345672835910e-01,1.249061860110597388e-01,6.718738303017213198e-02
6.006938469234617273e-01,7.359746350226026301e-02,-9.775239597011356821e-03
6.011185592796397525e-01,3.184858190752743595e-02,-7.239806909039289695e-02
6.015432716358178888e-01,2.260547700010723943e-02,-8.626221000105444014e-02
6.019679839919960251e-01,1.221406085905159256e-01,6.304100038825759256e-02
6.023926963481740504e-01,9.244880198165139618e-02,1.850377424909388849e-02
6.028174087043521867e-01,6.442088665733303188e-02,-2.353764961821650653e-02
6.032421210605302120e-01,9.711361938206054811e-02,2.550188291809074581e-02
6.036668334167083483e-01,1.068649190086375378e-01,4.012927944356868559e-02
6.040915457728863736e-01,9.426956182494246328e-02,2.123672221128988097e-02
6.045162581290645099e-01,5.167381952397553935e-02,-4.265638822962431603e-02
6.049409704852426461e-01,8.015893106282886982e-02,7.177985429086681233e-05
6.053656828414206714e-01,1.040144525851799812e-01,3.585553406739437621e-02
6.057903951975988077e-01,1.000272816313558522e-01,2.987521402951163682e-02
6.062151075537768330e-01,1.275212805956910389e-01,7.111663166093430688e-02
6.066398199099549693e-01,3.648491113429876143e-02,-6.543749069952226050e-02
6.070645322661329946e-01,6.327570258881679011e-02,-2.525083979276362967e-02
6.074892446223111309e-01,6.685915413510046257e-02,-1.987517256613488548e-02
6.079139569784892672e-01,7.716907679148288235e-02,-4.409799018392748966e-03
6.083386693346672924e-01,5.135912675327405919e-02,-4.312426256198126362e-02
6.087633816908454287e-01,7.839733681460626935e-02,-2.566522299116607685e-03
6.091880940470234540e-01,1.052134772331668883e-01,3.765809450669753422e-02
6.096128064032015903e-01,8.949869018088163486e-02,1.408633127818690288e-02
6.100375187593796156e-01,1.059337610044050471e-01,3.873938659037709509e-02
6.104622311155577519e-01,7.055247074315694478e-02,-1.433207241896337740e-02
6.108869434717358882e-01,1.117504245116269224e-01,4.746533569930964230e-02
6.113116558279139134e-01,8.672564583065479893e-02,9.928617655011065177e-03
6.117363681840920497e-01,9.519786790595971548e-02,2.263736366339861097e-02
6.121610805402700750e-01,1.000404608425746744e-01,2.990164558462019007e-02
6.125857928964482113e-01,6.875877904717027367e-02,-1.702047420741406580e-02
6.130105052526262366e-01,5.127008324720057353e-02,-4.325308259412398437e-02
6.134352176088043729e-01,8.488916983422162277e-02,7.176011857888055234e-03
6.138599299649825092e-01,8.954248253981379746e-02,1.415644861115090275e-02
6.142846423211605345e-01,8.346215937795189999e-02,5.036404898054278913e-03
6.147093546773386707e-01,1.221121370077628554e-01,6.301177443078007090e-02
6.151340670335166960e-01,6.100833353680765181e-02,-2.864354988590984974e-02
6.155587793896948323e-01,1.019927103384533351e-01,3.283340519401911628e-02
6.159834917458728576e-01,1.046406959338395115e-01,3.680580591883150093e-02
6.164082041020509939e-01,2.504043340839421511e-02,-8.259413488694831995e-02
6.168329164582291302e-01,1.140666938502750277e-01,5.094571352828641819e-02
6.172576288144071555e-01,9.523920054699985815e-02,2.270490532194890942e-02
6.176823411705852918e-01,5.641379247509666073e-02,-3.553281371582456272e-02
6.181070535267633170e-01,8.060513586848555567e-02,7.545708559602932932e-04
6.185317658829414533e-01,5.177290308358037385e-02,-4.249340056300440760e-02
6.189564782391194786e-01,9.409596023538192855e-02,2.099159622150815335e-02
6.193811905952976149e-01,1.326832539508020770e-01,7.887298060245592768e-02
6.198059029514757512e-01,4.259828087069036928e-02,-5.625402838785173443e-02
6.202306153076537765e-01,7.494812839231938806e-02,-7.728831836619763293e-03
6.206553276638319128e-01,9.714259466869999693e-02,2.556325300500470257e-02
6.210800400200099380e-01,9.435848078122632820e-02,2.138744192606155739e-02
6.215047523761880743e-01,6.629765751804035656e-02,-2.070342642827254984e-02
6.219294647323662106e-01,5.240228573443780902e-02,-4.154608412064717676e-02
6.223541770885442359e-01,6.310048532320298997e-02,-2.549835043745143567e-02
6.227788894447223722e-01,3.181771836668293579e-02,-7.242205803324835989e-02
6.232036018009003975e-01,6.687569486120756301e-02,-1.983467528263331212e-02
6.236283141570785338e-01,5.114377029913300121e-02,-4.343218497121364985e-02
6.240530265132565590e-01,6.054355811424335515e-02,-2.933215341335448575e-02
6.244777388694346953e-01,7.454502805261135900e-02,-8.329592680246683881e-03
6.249024512256128316e-01,1.113907618703382091e-01,4.693939824298458408e-02
6.253271635817908569e-01,5.046374015934924906e-02,-4.445070760815235389e-02
6.257518759379689932e-01,7.327123588549924738e-02,-1.023902679340706577e-02
6.261765882941470185e-01,1.080601752718272218e-01,4.194479497743101859e-02
6.266013006503251548e-01,8.073031113141175552e-02,9.503689426058226520e-04
6.270260130065031801e-01,6.028242911427041800e-02,-2.972111371487138123e-02
6.274507253626813164e-01,1.020220355107735177e-01,3.288864064847755314e-02
6.278754377188594527e-01,1.200654419854992883e-01,5.995412984758854980e-02
6.283001500750374779e-01,5.321571398491041494e-02,-4.032004428280024089e-02
6.287248624312156142e-01,1.248323334933777035e-01,6.710531519876568318e-02
6.291495747873936395e-01,1.053790101201319551e-01,3.792573616763576100e-02
6.295742871435717758e-01,7.247900444621413474e-02,-1.142391022087536033e-02
6.299989994997498011e-01,2.269698231910749486e-02,-8.609661303111430797e-02
6.304237118559279374e-01,6.525472599685239183e-02,-2.225966350882028003e-02
6.308484242121060737e-01,6.953193321991912867e-02,-1.584348270568401718e-02
6.312731365682840989e-01,1.406457250035676454e-01,9.082761586545383403e-02
6.316978489244622352e-01,5.525980392928481894e-02,-3.725084048144183813e-02
6.321225612806402605e-01,7.622743949093119253e-02,-5.798986126426727492e-03
6.325472736368183968e-01,3.134136786657223256e-02,-7.312773867669328243e-02
6.329719859929964221e-01,7.951892092404644341e-02,-8.610887942799281582e-04
6.333966983491745584e-01,9.188658811792675685e-02,1.769073446950246778e-02
6.338214107053526947e-01,1.037077852971286795e-01,3.542288963243422212e-02
6.342461230615307199e-01,6.064113383148289627e-02,-2.917668466219939735e-02
6.346708354177088562e-01,1.145120078935265295e-01,5.163004593034271200e-02
6.350955477738868815e-01,1.047274886539781291e-01,3.695366253547135993e-02
6.355202601300650178e-01,9.520552950261129688e-02,2.267107131420258159e-02
6.359449724862430431e-01,4.276980148982514884e-02,-5.598221005653886834e-02
6.363696848424211794e-01,1.102201885547328120e-01,4.519368266118630600e-02
6.367943971985993157e-01,9.201660075756494528e-02,1.788865163337769598e-02
6.372191095547773410e-01,7.350273810889619563e-02,-9.881745340743579992e-03
6.376438219109554773e-01,1.105925027590914239e-01,4.575331704459416338e-02
6.380685342671335025e-01,7.194614543602764756e-02,-1.221582826138849741e-02
6.384932466233116388e-01,9.089167765050576442e-02,1.620281007105095136e-02
6.389179589794896641e-01,9.606997695453936559e-02,2.397055973935269257e-02
6.393426713356678004e-01,7.452703101271827835e-02,-8.343556793445398162e-03
6.397673836918459367e-01,7.663227819498999449e-02,-5.185341738685594025e-03
6.401920960480239620e-01,1.300945259286029887e-01,7.500842497982021517e-02
6.406168084042020983e-01,7.529636384371035662e-02,-7.188402298119750226e-03
6.410415207603801235e-01,7.123283207736130773e-02,-1.328331106501302004e-02
6.414662331165582598e-01,1.110048019896779092e-01,4.637497560203712038e-02
6.418909454727362851e-01,8.178204884640058459e-02,2.541130889589122803e-03
6.423156578289144214e-01,1.302368322900996633e-01,7.522358818476440612e-02
6.427403701850925577e-01,-6.301583807812510818e-03,-1.295837107984884884e-01
6.431650825412705830e-01,9.151952446402428221e-02,1.714833459682217967e-02
6.435897948974487193e-01,9.196680035881983628e-02,1.781966305876036410e-02
6.440145072536267445e-01,9.925712092316764379e-02,2.875554357845884479e-02
6.444392196098048808e-01,6.625542397540942763e-02,-2.074664898037766742e-02
6.448639319659830171e-01,7.487929814887236968e-02,-7.810526381677409223e-03
6.452886443221610424e-01,4.950604650604809032e-02,-4.587009932459552852e-02
6.457133566783391787e-01,8.895560407468482145e-02,1.330456713302209833e-02
6.461380690345172040e-01,7.041241250458622758e-02,-1.450986436021225665e-02
6.465627813906953403e-01,1.047343833260441781e-01,3.697343910172327941e-02
6.469874937468733656e-01,6.499258924713308128e-02,-2.263895217442589078e-02
6.474122061030515018e-01,6.958616632198308394e-02,-1.574833618298900409e-02
6.478369184592296381e-01,8.165823050642827263e-02,2.360013824632180030e-03
6.482616308154076634e-01,7.993188618575694515e-02,-2.291629083238064008e-04
6.486863431715857997e-01,4.837870981107887658e-02,-4.755844714381814858e-02
6.491110555277638250e-01,9.085563234043697589e-02,1.615753031663655359e-02
6.495357678839419613e-01,7.498272086013560433e-02,-7.651248219674207027e-03
6.499604802401199866e-01,1.353005432370299466e-01,8.282591005992692712e-02
6.503851925962981229e-01,9.572004282531892949e-02,2.345530849532523332e-02
6.508099049524762592e-01,7.548720224404242840e-02,-6.894065927432934705e-03
